V47_20141104054437484704.fits 496.449 478.285
V47_20141104054438051651.fits 497.271 478.015
V47_20141104054438902091.fits 498.528 479.445
V47_20141104054443154260.fits 494.99 476.626
V47_20141104054443437741.fits 497.611 477.596
V47_20141104054448540351.fits 499.842 480.938
V47_20141104053726030950.fits 498.186 481.74
V47_20141104053726314424.fits 500.609 488.25
V47_20141104054424728183.fits 497.684 478.493
V47_20141104054425862093.fits 497.607 477.604
V47_20141104054428980356.fits 494.368 474.336
V47_20141104054432665566.fits 498.45 479.871
V47_20141104054434366436.fits 498.615 478.711
V47_20141104053723763122.fits 497.564 481.602
V47_20141104054422176878.fits 495.55 476.907
V47_20141104053721211828.fits 498.631 481.876
V47_20141104054420476010.fits 493.84 473.422
V47_20141104053722629206.fits 495.894 480.863
V47_20141104054417641234.fits 494.468 474
V47_20141104053109572012.fits 494.273 479.469
V47_20141104053719227472.fits 499.684 486.59
V47_20141104053720644867.fits 500.837 484.33
V47_20141104054358364707.fits 494.669 475.618
V47_20141104054403183846.fits 496.239 475.493
V47_20141104054408002975.fits 495.427 476.182
V47_20141104054408286454.fits 497.493 477.279
V47_20141104054413105584.fits 494.37 474.137
V47_20141104054417357749.fits 495.16 474.091
V47_20141104053713557913.fits 496.663 480.693
V47_20141104054355246453.fits 496.216 475.499
V47_20141104053341799757.fits 496.624 478.468
V47_20141104053706187477.fits 495.481 479.295
V47_20141104054349293407.fits 494.479 473.863
V47_20141104054350994277.fits 494.615 474.789
V47_20141104054352695154.fits 494.614 473.815
V47_20141104054354396013.fits 493.53 472.81
V47_20141104053704486609.fits 494.428 478.956
V47_20141104053705053564.fits 497.395 482.652
V47_20141104054338237761.fits 496.038 475.002
V47_20141104054338521234.fits 494.418 474.56
V47_20141104054339655147.fits 494.617 474.67
V47_20141104054345041235.fits 495.741 474.069
V47_20141104054345608187.fits 497.231 478.114
V47_20141104054349009932.fits 497.01 476.092
V47_20141104053337547583.fits 493.315 473.7
V47_20141104054330300367.fits 496.397 476.013
V47_20141104054331150807.fits 494.946 477.107
V47_20141104054334836019.fits 496.237 476.029
V47_20141104053337264111.fits 495.363 476.026
V47_20141104053118076354.fits 494.871 480.111
V47_20141104053657683137.fits 498.727 482.929
V47_20141104053118643308.fits 494.339 476.682
V47_20141104053118926789.fits 496.081 478.135
V47_20141104054329733408.fits 496.157 476.339
V47_20141104054330016893.fits 494.739 474.166
V47_20141104053334996283.fits 495.993 476.283
V47_20141104054329449932.fits 494.288 475.251
V47_20141104053332161519.fits 496.293 476.2
V47_20141104054328316023.fits 493.612 473.575
V47_20141104053654848362.fits 508.612 496.861
V47_20141104053655131835.fits 501.954 507.53
V47_20141104053334429324.fits 497.532 479.807
V47_20141104054322929941.fits 495.554 473.776
V47_20141104054326048201.fits 493.23 473.495
V47_20141104053331027587.fits 496.526 476.262
V47_20141104053331594552.fits 494.404 475.2
V47_20141104053653997924.fits 510.775 499.052
V47_20141104053654281397.fits 506.195 499.709
V47_20141104053123462436.fits 497.331 479.927
V47_20141104053650312703.fits 494.921 476.434
V47_20141104054320945592.fits 494.776 475.081
V47_20141104053328476284.fits 492.296 472.794
V47_20141104054318110805.fits 493.956 474.174
V47_20141104053327909331.fits 493.421 475.178
V47_20141104054315843002.fits 494.31 473.997
V47_20141104053325924982.fits 494.254 472.786
V47_20141104054302802989.fits 495.01 475.832
V47_20141104054305070814.fits 495.655 476.908
V47_20141104054305354286.fits 497.812 476.567
V47_20141104054305637768.fits 493.742 473.654
V47_20141104054311307337.fits 492.918 471.986
V47_20141104054314709069.fits 494.404 473.828
V47_20141104053321956292.fits 494.841 474.851
V47_20141104053322806724.fits 490.681 471.149
V47_20141104054259117768.fits 497.64 477.742
V47_20141104053642658798.fits 496.677 478.173
V47_20141104054257416908.fits 499.322 479.982
V47_20141104053128848520.fits 494.752 478.903
V47_20141104054255716031.fits 498.72 480.811
V47_20141104053129415472.fits 495.2 480.035
V47_20141104054255149076.fits 498.068 478.906
V47_20141104053641524889.fits 495.499 478.052
V47_20141104053130265908.fits 497.9 480.872
V47_20141104054250896902.fits 496.886 478.294
V47_20141104054254298637.fits 495.288 476.649
V47_20141104053131116348.fits 494.672 478.687
V47_20141104053638406628.fits 493.663 474.799
V47_20141104054248062118.fits 495.224 477.074
V47_20141104053317987593.fits 493.498 472.273
V47_20141104054246361255.fits 495.019 476.521
V47_20141104053132533734.fits 496.916 480.903
V47_20141104053315436291.fits 491.922 472.163
V47_20141104053636989233.fits 497.975 481.725
V47_20141104053637556188.fits 496.55 477.905
V47_20141104054237006476.fits 499.49 481.369
V47_20141104053133951124.fits 494.547 478.41
V47_20141104054226801254.fits 497.683 479.949
V47_20141104054228502126.fits 498.039 477.769
V47_20141104054234455178.fits 496.146 477.621
V47_20141104054234738647.fits 498.362 479.69
V47_20141104053135368528.fits 498.82 482.069
V47_20141104054226517782.fits 494.384 474.451
V47_20141104053135935474.fits 496.471 479.758
V47_20141104053628768367.fits 494.151 475.874
V47_20141104054225950819.fits 495.859 478.835
V47_20141104053629618803.fits 497.103 477.993
V47_20141104054217446473.fits 496.489 479.431
V47_20141104054219714300.fits 496.629 478.908
V47_20141104054221982125.fits 496.527 478.434
V47_20141104054223116045.fits 494.558 474.321
V47_20141104054215462126.fits 500.719 482.011
V47_20141104053310617162.fits 526.741 481.038
V47_20141104053138770251.fits 497.273 481.652
V47_20141104054207524742.fits 500.351 483.593
V47_20141104054207808220.fits 496.93 480.178
V47_20141104054208091707.fits 500.068 481.276
V47_20141104054211776911.fits 498.025 480.076
V47_20141104054214895181.fits 501.498 483.746
V47_20141104053308916301.fits 572.595 433.038
V47_20141104053620264038.fits 494.668 475.47
V47_20141104054156185610.fits 496.538 477.027
V47_20141104054204122998.fits 496.904 477.117
V47_20141104053617712728.fits 497.6 479.135
V47_20141104053619130112.fits 495.17 479.005
V47_20141104053142171989.fits 496.218 479.046
V47_20141104054151933438.fits 496.191 479.289
V47_20141104053142738946.fits 497.453 482.098
V47_20141104054147114308.fits 500.467 484.759
V47_20141104054151649974.fits 498.233 480.312
V47_20141104053143589384.fits 494.501 479.392
V47_20141104054132373447.fits 498.524 479.512
V47_20141104054136625615.fits 495.735 477.243
V47_20141104054138043011.fits 498.694 479.7
V47_20141104054138326483.fits 496.641 478.87
V47_20141104054139460397.fits 496.038 477.751
V47_20141104054140310837.fits 497.256 478.814
V47_20141104054142862139.fits 496.008 477.323
V47_20141104054145129962.fits 495.31 477.957
V47_20141104054145413442.fits 498.89 480.54
V47_20141104054145980401.fits 499.33 480.282
V47_20141104054146830833.fits 498.73 481.517
V47_20141104053612326639.fits 494.307 475.28
V47_20141104053147274597.fits 498.036 481.033
V47_20141104054128688226.fits 495.094 476.157
V47_20141104053610342308.fits 496.809 477.684
V47_20141104053148125029.fits 494.159 478.246
V47_20141104053606940553.fits 497.508 478.479
