V47_20141104055039502885.fits 473 427
V47_20141104055039786361.fits 471 425
V47_20141104055040069836.fits 473 427
V47_20141104055040353316.fits 471 425
V47_20141104055040636795.fits 473 427
V47_20141104055040920271.fits 470 425
V47_20141104055041203750.fits 473 427
V47_20141104055041487227.fits 471 425
V47_20141104055041770706.fits 473 427
V47_20141104055042054186.fits 471 425
V47_20141104055042337663.fits 473 427
V47_20141104055042621140.fits 471 426
V47_20141104055042904619.fits 473 427
V47_20141104055043188096.fits 471 425
V47_20141104055043471575.fits 474 428
V47_20141104055043755072.fits 471 425
V47_20141104055044038530.fits 474 427
V47_20141104055044322008.fits 471 426
V47_20141104055044605488.fits 473 427
V47_20141104055044888967.fits 471 426
V47_20141104055045172447.fits 473 427
V47_20141104055045455929.fits 471 425
V47_20141104055045739404.fits 473 427
V47_20141104055046022883.fits 471 425
V47_20141104055046306360.fits 473 427
V47_20141104055046589844.fits 471 425
V47_20141104055046873312.fits 474 427
V47_20141104055047156795.fits 471 426
V47_20141104055047440279.fits 473 427
V47_20141104055047723748.fits 471 425
V47_20141104055048007228.fits 474 427
V47_20141104055048290702.fits 471 425
V47_20141104055048574187.fits 474 427
V47_20141104055048857660.fits 471 425
V47_20141104055049141138.fits 473 427
V47_20141104055049424624.fits 471 426
V47_20141104055049708106.fits 474 427
V47_20141104055049991576.fits 471 426
V47_20141104055050275051.fits 474 428
V47_20141104055050558538.fits 471 426
V47_20141104055050842005.fits 474 428
V47_20141104055051125487.fits 471 426
V47_20141104055557281901.fits 473 427
V47_20141104055557565373.fits 476 429
V47_20141104055557848851.fits 473 427
V47_20141104055558132339.fits 476 429
V47_20141104055558415813.fits 473 427
V47_20141104055558699288.fits 476 429
V47_20141104055558982765.fits 473 427
V47_20141104055559266249.fits 476 429
V47_20141104055559549727.fits 473 427
V47_20141104055559833207.fits 475 429
V47_20141104060105139000.fits 473 427
V47_20141104060105422472.fits 476 429
V47_20141104060105705948.fits 473 427
V47_20141104060105989428.fits 476 429
V47_20141104060106272920.fits 474 427
V47_20141104060106556392.fits 476 429
V47_20141104060106839863.fits 473 427
V47_20141104060107123345.fits 476 429
V47_20141104060107406819.fits 473 427
V47_20141104060107690297.fits 476 429
V47_20141104060613279473.fits 475 429
V47_20141104060613562952.fits 472 427
V47_20141104060613846424.fits 475 429
V47_20141104060614129902.fits 472 427
V47_20141104060614413379.fits 475 430
V47_20141104060614696863.fits 473 427
V47_20141104060614980337.fits 475 430
V47_20141104060615263818.fits 472 427
V47_20141104060615547298.fits 475 429
V47_20141104060615830776.fits 473 428
V47_20141104061054189938.fits 470 441
V47_20141104061054473436.fits 473 444
V47_20141104061054756893.fits 471 442
V47_20141104061055040367.fits 473 444
V47_20141104061055323854.fits 470 441
V47_20141104061055607337.fits 474 444
V47_20141104061055890802.fits 471 442
V47_20141104061056174283.fits 474 444
V47_20141104061056457759.fits 471 442
V47_20141104061056741247.fits 474 444
V47_20141104061057024714.fits 471 442
V47_20141104061057308198.fits 474 444
V47_20141104061057591682.fits 471 442
V47_20141104061057875158.fits 474 445
V47_20141104061058158623.fits 471 442
V47_20141104061058442102.fits 473 444
V47_20141104061058725600.fits 471 442
V47_20141104061059009066.fits 473 444
V47_20141104061059292539.fits 471 442
V47_20141104061059576016.fits 473 444
V47_20141104061059859499.fits 471 442
V47_20141104061100142970.fits 474 444
V47_20141104061100426457.fits 471 442
V47_20141104061100709929.fits 474 444
V47_20141104061100993407.fits 471 442
V47_20141104061101276884.fits 473 444
V47_20141104061101560371.fits 471 442
V47_20141104061101843839.fits 474 444
V47_20141104061102127317.fits 471 442
V47_20141104061102410801.fits 473 444
V47_20141104061102694272.fits 471 442
V47_20141104061102977758.fits 473 444
V47_20141104061103261235.fits 471 442
V47_20141104061103544712.fits 473 444
V47_20141104061103828184.fits 471 442
V47_20141104061104111659.fits 473 444
V47_20141104061104395139.fits 471 442
V47_20141104061104678632.fits 473 444
V47_20141104061104962100.fits 471 442
V47_20141104061105245574.fits 473 444
V47_20141104061105529059.fits 471 442
V47_20141104061105812556.fits 473 444
V47_20141104061106096007.fits 471 442
V47_20141104061106379483.fits 473 444
V47_20141104061106662974.fits 471 442
V47_20141104061106946445.fits 474 444
V47_20141104061107229921.fits 471 442
V47_20141104061107513403.fits 473 444
V47_20141104061107796875.fits 471 442
V47_20141104061108080353.fits 473 443
V47_20141104061833228025.fits 472 451
V47_20141104061833511504.fits 469 450
V47_20141104061833794972.fits 471 451
V47_20141104061834078450.fits 469 449
V47_20141104061834361931.fits 472 452
V47_20141104061834645404.fits 469 450
V47_20141104061834928883.fits 472 452
V47_20141104061835212371.fits 469 450
V47_20141104061835495852.fits 472 452
V47_20141104061835779319.fits 469 450
V47_20141104061836062805.fits 472 452
V47_20141104061836346276.fits 469 450
V47_20141104061836629750.fits 471 452
V47_20141104061836913228.fits 469 450
V47_20141104061837196704.fits 472 452
V47_20141104061837480185.fits 470 450
V47_20141104061837763665.fits 472 452
V47_20141104061838047144.fits 470 450
V47_20141104061838330618.fits 472 452
V47_20141104061838614096.fits 470 450
V47_20141104061838897574.fits 472 452
V47_20141104061839181054.fits 470 450
V47_20141104061839464529.fits 473 453
V47_20141104061839748010.fits 470 450
V47_20141104061840031487.fits 473 453
V47_20141104061840314963.fits 470 451
V47_20141104061840598440.fits 473 453
V47_20141104061840881918.fits 470 451
V47_20141104061841165410.fits 472 453
V47_20141104061841448880.fits 470 451
V47_20141104061841732362.fits 472 452
V47_20141104061842015832.fits 470 450
V47_20141104061842299308.fits 472 453
V47_20141104061842582789.fits 470 450
V47_20141104061842866266.fits 472 452
V47_20141104061843149747.fits 470 450
V47_20141104061843433231.fits 473 453
V47_20141104061843716708.fits 470 450
V47_20141104061844000175.fits 472 453
V47_20141104061844283652.fits 470 450
V47_20141104061844567131.fits 473 453
V47_20141104061844850609.fits 470 450
V47_20141104061845134096.fits 473 453
V47_20141104061845417569.fits 470 451
V47_20141104061845701054.fits 472 453
V47_20141104061845984527.fits 470 450
V47_20141104061846268002.fits 473 453
V47_20141104061846551475.fits 470 450
V47_20141104061846834953.fits 473 453
V47_20141104061847118431.fits 470 451
V47_20141104062352140638.fits 473 458
V47_20141104062352424114.fits 476 460
V47_20141104062352707601.fits 473 458
V47_20141104062352991070.fits 476 460
V47_20141104062353274550.fits 473 458
V47_20141104062353558031.fits 476 460
V47_20141104062353841503.fits 473 458
V47_20141104062354124982.fits 476 460
V47_20141104062354408467.fits 473 458
V47_20141104062354691937.fits 476 460
V47_20141104062900281115.fits 476 456
V47_20141104062900564589.fits 474 454
V47_20141104062900848065.fits 476 456
V47_20141104062901131551.fits 474 454
V47_20141104062901415028.fits 476 455
V47_20141104062901698501.fits 473 454
V47_20141104062901981977.fits 476 455
V47_20141104062902265464.fits 473 453
V47_20141104062902548933.fits 475 455
V47_20141104062902832413.fits 473 453
V47_20141104063409272047.fits 476 457
V47_20141104063409555513.fits 473 455
V47_20141104063409838994.fits 476 457
V47_20141104063410122472.fits 473 454
V47_20141104063410405954.fits 475 456
V47_20141104063410689427.fits 473 455
V47_20141104063410972913.fits 476 457
V47_20141104063411256390.fits 473 455
V47_20141104063411539860.fits 476 457
V47_20141104063411823336.fits 473 455
V47_20141104063747080396.fits 473 459
V47_20141104063747363877.fits 471 457
V47_20141104063747647354.fits 473 459
V47_20141104063747930832.fits 471 457
V47_20141104063748214306.fits 474 459
V47_20141104063748497789.fits 471 457
V47_20141104063748781267.fits 474 459
V47_20141104063749064740.fits 472 458
V47_20141104063749348227.fits 474 459
V47_20141104063749631696.fits 471 457
V47_20141104063749915176.fits 474 459
V47_20141104063750198654.fits 472 458
V47_20141104063750482128.fits 474 459
V47_20141104063750765608.fits 471 457
V47_20141104063751049085.fits 474 460
V47_20141104063751332564.fits 472 457
V47_20141104063751616040.fits 474 460
V47_20141104063751899528.fits 471 457
V47_20141104063752182997.fits 474 459
V47_20141104063752466477.fits 472 458
V47_20141104063752749961.fits 474 460
V47_20141104063753033433.fits 472 458
V47_20141104063753316915.fits 474 460
V47_20141104063753600393.fits 472 458
V47_20141104063753883867.fits 474 459
V47_20141104063754167360.fits 471 457
V47_20141104063754450828.fits 474 460
V47_20141104063754734302.fits 472 458
V47_20141104063755017786.fits 474 459
V47_20141104063755301260.fits 472 458
V47_20141104063755584733.fits 474 460
V47_20141104063755868212.fits 472 457
V47_20141104063756151690.fits 474 459
V47_20141104063756435170.fits 472 458
V47_20141104063756718650.fits 474 459
V47_20141104063757002127.fits 472 458
V47_20141104063757285607.fits 474 460
V47_20141104063757569077.fits 472 458
V47_20141104063757852556.fits 474 459
V47_20141104063758136039.fits 471 458
V47_20141104063758419530.fits 474 459
V47_20141104063758703004.fits 472 457
V47_20141104063758986466.fits 474 459
V47_20141104063759269948.fits 472 458
V47_20141104063759553422.fits 474 460
V47_20141104063759836916.fits 472 458
V47_20141104063800120383.fits 474 460
V47_20141104063800403857.fits 472 458
V47_20141104063800687342.fits 474 460
V47_20141104063800970815.fits 472 458
V47_20141104064307126994.fits 474 461
V47_20141104064307410491.fits 477 463
V47_20141104064307693967.fits 474 461
V47_20141104064307977436.fits 477 464
V47_20141104064308260913.fits 475 462
V47_20141104064308544383.fits 477 463
V47_20141104064308827861.fits 474 462
V47_20141104064309111343.fits 477 463
V47_20141104064309394817.fits 474 461
V47_20141104064309678301.fits 477 463
V47_20141104064817251880.fits 474 460
V47_20141104064817535361.fits 477 463
V47_20141104064817818838.fits 474 461
V47_20141104064818102315.fits 477 463
V47_20141104064818385793.fits 474 461
V47_20141104064818669277.fits 477 462
V47_20141104064818952753.fits 474 461
V47_20141104064819236233.fits 477 462
V47_20141104064819519706.fits 474 461
V47_20141104064819803189.fits 477 462
V47_20141104065645187028.fits 471 458
V47_20141104065645470507.fits 474 461
V47_20141104065645753998.fits 472 459
V47_20141104065646037472.fits 474 461
V47_20141104065646320941.fits 472 459
V47_20141104065646604422.fits 474 461
V47_20141104065646887894.fits 471 459
V47_20141104065647171385.fits 474 461
V47_20141104065647454858.fits 472 459
V47_20141104065647738332.fits 474 461
V47_20141104065648021818.fits 472 460
V47_20141104065648305294.fits 474 461
V47_20141104065648588764.fits 472 459
V47_20141104065648872241.fits 474 462
V47_20141104065649155728.fits 472 459
V47_20141104065649439218.fits 474 461
V47_20141104065649722689.fits 472 460
V47_20141104065650006157.fits 475 462
V47_20141104065650289630.fits 472 460
V47_20141104065650573113.fits 474 461
V47_20141104065650856587.fits 472 459
V47_20141104065651140065.fits 474 461
V47_20141104065651423549.fits 472 459
V47_20141104065651707023.fits 474 461
V47_20141104065651990512.fits 472 459
V47_20141104065652273986.fits 474 461
V47_20141104065652557468.fits 472 459
V47_20141104065652840933.fits 474 461
V47_20141104065653124411.fits 472 459
V47_20141104065653407902.fits 474 461
V47_20141104065653691373.fits 472 459
V47_20141104065653974845.fits 474 461
V47_20141104065654258324.fits 472 459
V47_20141104065654541803.fits 474 461
V47_20141104065654825283.fits 471 459
V47_20141104065655108759.fits 474 461
V47_20141104065655392240.fits 471 458
V47_20141104065655675712.fits 474 461
V47_20141104065655959192.fits 471 458
V47_20141104065656242668.fits 474 460
V47_20141104065656526171.fits 471 459
V47_20141104065656809627.fits 474 461
V47_20141104065657093104.fits 471 459
V47_20141104065657376596.fits 474 461
V47_20141104065657660072.fits 471 459
V47_20141104065657943544.fits 474 461
V47_20141104065658227019.fits 471 459
V47_20141104065658510496.fits 474 461
V47_20141104065658793969.fits 472 459
V47_20141104065659077461.fits 474 461
V47_20141104070205233686.fits 476 463
V47_20141104070205517168.fits 474 461
V47_20141104070205800640.fits 476 463
V47_20141104070206084118.fits 474 462
V47_20141104070206367602.fits 476 463
V47_20141104070206651071.fits 474 461
V47_20141104070206934553.fits 476 464
V47_20141104070207218035.fits 474 462
V47_20141104070207501511.fits 476 463
V47_20141104070207784985.fits 474 462
V47_20141104070715075185.fits 474 462
V47_20141104070715358659.fits 476 463
V47_20141104070715642149.fits 473 460
V47_20141104070715925623.fits 475 462
V47_20141104070716209090.fits 473 460
V47_20141104070716492572.fits 475 462
V47_20141104070716776048.fits 473 460
V47_20141104070717059526.fits 475 463
V47_20141104070717343005.fits 473 461
V47_20141104070717626483.fits 475 462
V47_20141104071224349867.fits 476 463
V47_20141104071224633339.fits 473 460
V47_20141104071224916819.fits 476 462
V47_20141104071225200295.fits 473 461
V47_20141104071225483779.fits 475 462
V47_20141104071225767250.fits 473 461
V47_20141104071226050728.fits 476 463
V47_20141104071226334205.fits 473 461
V47_20141104071226617694.fits 475 462
V47_20141104071226901161.fits 473 460
V47_20141104071608041520.fits 472 458
V47_20141104071608324995.fits 470 456
V47_20141104071608608473.fits 472 458
V47_20141104071608891955.fits 470 456
V47_20141104071609175434.fits 472 458
V47_20141104071609458912.fits 470 456
V47_20141104071609742384.fits 472 458
V47_20141104071610025865.fits 470 456
V47_20141104071610309346.fits 472 458
V47_20141104071610592821.fits 470 456
V47_20141104071610876307.fits 473 458
V47_20141104071611159777.fits 470 456
V47_20141104071611443277.fits 473 459
V47_20141104071611726730.fits 471 457
V47_20141104071612010217.fits 473 458
V47_20141104071612293690.fits 471 457
V47_20141104071612577170.fits 473 459
V47_20141104071612860646.fits 470 457
V47_20141104071613144123.fits 473 459
V47_20141104071613427601.fits 470 457
V47_20141104071613711084.fits 473 458
V47_20141104071613994558.fits 471 457
V47_20141104071614278035.fits 473 459
V47_20141104071614561516.fits 470 457
V47_20141104071614844992.fits 473 458
V47_20141104071615128471.fits 470 457
V47_20141104071615411949.fits 473 459
V47_20141104071615695427.fits 470 457
V47_20141104071615978907.fits 473 458
V47_20141104071616262386.fits 470 457
V47_20141104071616545873.fits 473 458
V47_20141104071616829347.fits 470 456
V47_20141104071617112838.fits 473 458
V47_20141104071617396308.fits 470 457
V47_20141104071617679778.fits 473 459
V47_20141104071617963253.fits 471 457
V47_20141104071618246732.fits 473 459
V47_20141104071618530211.fits 470 457
V47_20141104071618813688.fits 473 459
V47_20141104071619097173.fits 470 457
V47_20141104071619380645.fits 473 459
V47_20141104071619664125.fits 471 457
V47_20141104071619947600.fits 473 459
V47_20141104071620231082.fits 471 457
V47_20141104071620514576.fits 473 459
V47_20141104071620798034.fits 471 457
V47_20141104071621081512.fits 473 459
V47_20141104071621364991.fits 471 457
V47_20141104071621648471.fits 473 459
V47_20141104071621931952.fits 471 457
V47_20141104072128088366.fits 472 459
V47_20141104072128371841.fits 475 460
V47_20141104072128655316.fits 472 458
V47_20141104072128938798.fits 475 461
V47_20141104072129222286.fits 472 458
V47_20141104072129505750.fits 475 460
V47_20141104072129789235.fits 472 459
V47_20141104072130072710.fits 475 461
V47_20141104072130356201.fits 472 458
V47_20141104072130639662.fits 474 460
V47_20141104072637079408.fits 473 460
V47_20141104072637362891.fits 476 462
V47_20141104072637646372.fits 473 461
V47_20141104072637929837.fits 476 462
V47_20141104072638213330.fits 473 461
V47_20141104072638496791.fits 476 463
V47_20141104072638780270.fits 473 461
V47_20141104072639063759.fits 476 462
V47_20141104072639347223.fits 473 461
V47_20141104072639630709.fits 475 462
V47_20141104073145219952.fits 476 461
V47_20141104073145503432.fits 473 459
V47_20141104073145786912.fits 475 462
V47_20141104073146070386.fits 473 459
V47_20141104073146353871.fits 475 461
V47_20141104073146637372.fits 473 459
V47_20141104073146920818.fits 476 462
V47_20141104073147204303.fits 473 459
V47_20141104073147487779.fits 475 461
V47_20141104073147771250.fits 473 460
V47_20141104073700160687.fits 472 459
V47_20141104073700444166.fits 474 461
V47_20141104073700727637.fits 472 459
V47_20141104073701011114.fits 474 461
V47_20141104073701294602.fits 472 459
V47_20141104073701578079.fits 475 461
V47_20141104073701861552.fits 472 459
V47_20141104073702145034.fits 475 461
V47_20141104073702428524.fits 472 459
V47_20141104073702711994.fits 475 461
V47_20141104073702995462.fits 473 460
V47_20141104073703278940.fits 475 461
V47_20141104073703562419.fits 472 459
V47_20141104073703845897.fits 475 461
V47_20141104073704129381.fits 472 460
V47_20141104073704412853.fits 475 461
V47_20141104073704696339.fits 472 459
V47_20141104073704979808.fits 475 462
V47_20141104073705263288.fits 473 460
V47_20141104073705546768.fits 475 461
V47_20141104073705830243.fits 473 460
V47_20141104073706113723.fits 475 462
V47_20141104073706397200.fits 473 460
V47_20141104073706680676.fits 475 461
V47_20141104073706964153.fits 472 460
V47_20141104073707247630.fits 475 461
V47_20141104073707531109.fits 473 459
V47_20141104073707814587.fits 475 462
V47_20141104073708098077.fits 473 460
V47_20141104073708381553.fits 475 462
V47_20141104073708665023.fits 473 460
V47_20141104073708948508.fits 475 462
V47_20141104073709231987.fits 472 460
V47_20141104073709515457.fits 475 462
V47_20141104073709798939.fits 473 460
V47_20141104073710082412.fits 475 462
V47_20141104073710365889.fits 473 460
V47_20141104073710649379.fits 475 462
V47_20141104073710932845.fits 473 460
V47_20141104073711216324.fits 475 461
V47_20141104073711499814.fits 473 460
V47_20141104073711783277.fits 475 462
V47_20141104073712066767.fits 473 460
V47_20141104073712350240.fits 475 461
V47_20141104073712633712.fits 472 460
V47_20141104073712917192.fits 475 461
V47_20141104073713200669.fits 472 459
V47_20141104073713484145.fits 475 461
V47_20141104073713767627.fits 472 460
V47_20141104073714051103.fits 475 462
V47_20141104074221057753.fits 473 449
V47_20141104074221341230.fits 476 451
V47_20141104074221624713.fits 473 449
V47_20141104074221908197.fits 476 451
V47_20141104074222191675.fits 474 449
V47_20141104074222475145.fits 476 451
V47_20141104074222758620.fits 473 449
V47_20141104074223042102.fits 476 451
V47_20141104074223325584.fits 474 449
V47_20141104074223609056.fits 476 452
V47_20141104074731182680.fits 472 446
V47_20141104074731466162.fits 475 448
V47_20141104074731749633.fits 472 445
V47_20141104074732033108.fits 475 448
V47_20141104074732316588.fits 473 446
V47_20141104074732600071.fits 475 448
V47_20141104074732883543.fits 473 446
V47_20141104074733167021.fits 475 449
V47_20141104074733450501.fits 473 446
V47_20141104074733733979.fits 475 448
V47_20141104075241307606.fits 473 452
V47_20141104075241591096.fits 475 454
V47_20141104075241874565.fits 473 452
V47_20141104075242158040.fits 475 454
V47_20141104075242441520.fits 473 452
V47_20141104075242724998.fits 475 454
V47_20141104075243008474.fits 473 452
V47_20141104075243291953.fits 475 454
V47_20141104075243575430.fits 473 452
V47_20141104075243858913.fits 475 454
V47_20141104075648274371.fits 472 446
V47_20141104075648557849.fits 469 444
V47_20141104075648841326.fits 472 446
V47_20141104075649124808.fits 469 444
V47_20141104075649408288.fits 472 446
V47_20141104075649691759.fits 469 444
V47_20141104075649975237.fits 472 446
V47_20141104075650258721.fits 469 444
V47_20141104075650542198.fits 472 446
V47_20141104075650825673.fits 470 444
V47_20141104075651109149.fits 473 447
V47_20141104075651392636.fits 470 444
V47_20141104075651676116.fits 472 447
V47_20141104075651959583.fits 470 445
V47_20141104075652243064.fits 473 447
V47_20141104075652526541.fits 470 444
V47_20141104075652810020.fits 473 447
V47_20141104075653093515.fits 470 445
V47_20141104075653376972.fits 473 447
V47_20141104075653660463.fits 470 444
V47_20141104075653943929.fits 473 447
V47_20141104075654227418.fits 470 445
V47_20141104075654510890.fits 473 447
V47_20141104075654794365.fits 470 445
V47_20141104075655077845.fits 473 447
V47_20141104075655361320.fits 470 445
V47_20141104075655644797.fits 473 447
V47_20141104075655928275.fits 470 445
V47_20141104075656211758.fits 473 447
V47_20141104075656495235.fits 470 445
V47_20141104075656778715.fits 473 447
V47_20141104075657062188.fits 470 445
V47_20141104075657345667.fits 473 447
V47_20141104075657629145.fits 470 445
V47_20141104075657912622.fits 473 447
V47_20141104075658196100.fits 470 445
V47_20141104075658479582.fits 473 447
V47_20141104075658763062.fits 470 445
V47_20141104075659046534.fits 473 447
V47_20141104075659330013.fits 470 445
V47_20141104075659613489.fits 473 447
V47_20141104075659896967.fits 470 444
V47_20141104075700180447.fits 473 447
V47_20141104075700463923.fits 470 445
V47_20141104075700747400.fits 473 447
V47_20141104075701030880.fits 470 445
V47_20141104075701314361.fits 473 447
V47_20141104075701597836.fits 470 444
V47_20141104075701881313.fits 472 446
V47_20141104075702164794.fits 470 445
V47_20141104080209171404.fits 475 453
V47_20141104080209454878.fits 473 451
V47_20141104080209738357.fits 475 453
V47_20141104080210021838.fits 472 451
V47_20141104080210305303.fits 475 453
V47_20141104080210588781.fits 472 451
V47_20141104080210872264.fits 475 453
V47_20141104080211155740.fits 473 451
V47_20141104080211439221.fits 475 453
V47_20141104080211722697.fits 472 451
V47_20141104080719296256.fits 475 450
V47_20141104080719579733.fits 473 448
V47_20141104080719863207.fits 475 450
V47_20141104080720146683.fits 472 448
V47_20141104080720430162.fits 475 450
V47_20141104080720713641.fits 472 448
V47_20141104080720997117.fits 475 450
V47_20141104080721280611.fits 472 447
V47_20141104080721564076.fits 475 450
V47_20141104080721847555.fits 472 448
V47_20141104081229137641.fits 473 452
V47_20141104081229421122.fits 476 455
V47_20141104081229704601.fits 473 452
V47_20141104081229988083.fits 475 454
V47_20141104081230271555.fits 472 452
V47_20141104081230555033.fits 475 454
V47_20141104081230838511.fits 473 452
V47_20141104081231122000.fits 475 454
V47_20141104081231405465.fits 473 452
V47_20141104081231688945.fits 475 454
V47_20141104081617168874.fits 469 453
V47_20141104081617452355.fits 472 456
V47_20141104081617735833.fits 469 454
V47_20141104081618019312.fits 472 456
V47_20141104081618302787.fits 469 454
V47_20141104081618586263.fits 472 456
V47_20141104081618869745.fits 470 454
V47_20141104081619153223.fits 472 456
V47_20141104081619436700.fits 470 454
V47_20141104081619720177.fits 472 456
V47_20141104081620003662.fits 470 454
V47_20141104081620287145.fits 472 456
V47_20141104081620570613.fits 470 454
V47_20141104081620854089.fits 472 456
V47_20141104081621137571.fits 470 454
V47_20141104081621421066.fits 472 456
V47_20141104081621704525.fits 470 454
V47_20141104081621988002.fits 472 456
V47_20141104081622271479.fits 470 454
V47_20141104081622554959.fits 472 456
V47_20141104081622838442.fits 469 454
V47_20141104081623121917.fits 472 456
V47_20141104081623405396.fits 470 454
V47_20141104081623688876.fits 472 456
V47_20141104081623972351.fits 469 454
V47_20141104081624255827.fits 472 456
V47_20141104081624539309.fits 470 454
V47_20141104081624822784.fits 472 456
V47_20141104081625106266.fits 470 454
V47_20141104081625389738.fits 472 456
V47_20141104081625673217.fits 470 454
V47_20141104081625956695.fits 472 456
V47_20141104081626240176.fits 470 454
V47_20141104081626523653.fits 473 457
V47_20141104081626807130.fits 470 454
V47_20141104081627090623.fits 473 457
V47_20141104081627374087.fits 470 454
V47_20141104081627657569.fits 472 457
V47_20141104081627941042.fits 470 455
V47_20141104081628224531.fits 473 457
V47_20141104081628507999.fits 470 454
V47_20141104081628791481.fits 472 457
V47_20141104081629074956.fits 470 455
V47_20141104081629358432.fits 472 457
V47_20141104081629641923.fits 470 454
V47_20141104081629925389.fits 472 456
V47_20141104081630208866.fits 470 454
V47_20141104081630492365.fits 473 457
V47_20141104081630775823.fits 470 455
V47_20141104081631059300.fits 473 457
V47_20141104082136365243.fits 473 455
V47_20141104082136648718.fits 475 456
V47_20141104082136932197.fits 473 454
V47_20141104082137215680.fits 475 456
V47_20141104082137499165.fits 473 454
V47_20141104082137782647.fits 475 456
V47_20141104082138066108.fits 473 454
V47_20141104082138349588.fits 475 456
V47_20141104082138633067.fits 473 455
V47_20141104082138916543.fits 475 457
V47_20141104082644222477.fits 474 451
V47_20141104082644505953.fits 476 453
V47_20141104082644789431.fits 473 451
V47_20141104082645072908.fits 476 453
V47_20141104082645356401.fits 473 451
V47_20141104082645639864.fits 476 453
V47_20141104082645923355.fits 473 451
V47_20141104082646206829.fits 476 453
V47_20141104082646490300.fits 473 451
V47_20141104082646773778.fits 476 454
V47_20141104083152079705.fits 472 446
V47_20141104083152363183.fits 474 449
V47_20141104083152646662.fits 472 446
V47_20141104083152930137.fits 474 448
V47_20141104083153213617.fits 472 446
V47_20141104083153497094.fits 474 448
V47_20141104083153780585.fits 471 446
V47_20141104083154064049.fits 474 448
V47_20141104083154347532.fits 472 446
V47_20141104083154631005.fits 474 448
V47_20141104084123066554.fits 475 448
V47_20141104084123350032.fits 472 446
V47_20141104084123633511.fits 475 448
V47_20141104084123916983.fits 472 446
V47_20141104084124200465.fits 475 448
V47_20141104084124483949.fits 473 446
V47_20141104084124767429.fits 475 448
V47_20141104084125050896.fits 472 446
V47_20141104084125334377.fits 475 448
V47_20141104084125617856.fits 473 446
V47_20141104084125901333.fits 475 448
V47_20141104084126184810.fits 473 446
V47_20141104084126468288.fits 475 448
V47_20141104084126751768.fits 472 446
V47_20141104084127035244.fits 475 448
V47_20141104084127318723.fits 473 446
V47_20141104084127602201.fits 475 448
